49	6422
49	8879
50	15
50	51
50	205
50	208
50	269
50	1200
50	3465
50	4720
50	4798
50	5277
50	6106
50	6123
50	6994
50	7597
50	7638
50	8299
50	8387
50	8627
50	9003
50	9224
50	9301
50	10275
50	10361
50	10637
50	10776
50	11075
50	11264
50	11274
50	11562
50	12299
50	12828
50	13063
50	13884
50	14050
50	14288
50	15007
50	15344
50	15774
50	15991
50	16069
50	16253
50	16497
51	50
51	2496
51	6495
51	8246
52	2
52	16
52	27
52	485
52	489
52	703
52	1200
52	1225
52	3130
52	3890
52	3930
52	3980
52	6495
52	6607
52	6642
52	8326
52	8603
52	12273
52	13082
52	14067
52	14291
52	15506
52	15600
52	15693
53	205
53	777
53	3210
53	3422
53	3935
53	4925
53	6232
53	6406
53	7638
53	8682
53	9773
53	9983
53	14765
53	14908
53	15015
53	16104
53	16334
54	42
54	49
54	55
54	209
54	1593
54	3461
54	9031
54	9926
54	10011
54	13255
55	49
55	54
55	81
55	3461
55	3647
55	4614
55	7619
55	9926
55	10011
55	10102
55	11124
55	11562
55	12554
55	12957
55	13063
55	14298
55	14337
55	14776
55	14995
55	15323
55	15324
59	3461
59	10011
59	12511
59	13758
59	15681
60	1
60	15
60	49
60	62
60	128
60	161
60	204
60	205
60	1542
60	2620
60	2638
60	2823
60	4071
60	4487
60	4798
60	5059
60	5160
60	6970
60	8277
60	11264
60	12299
60	13595
60	14075
61	8368
62	13
62	31
62	39
62	43
62	60
62	116
62	254
62	275
62	424
62	431
62	1200
62	1228
62	1499
62	1500
62	1590
62	1635
62	1660
62	2002
62	2016
62	2610
62	2618
62	2620
62	2638
62	2812
62	2813
62	2814
62	2815
62	2839
62	3337
62	3466
62	3628
62	3742
62	3930
62	3990
62	4141
62	4393
62	4503
62	4798
62	5058
62	5455
62	5598
62	5599
62	6583
62	6721
62	6850
62	6855
62	7035
62	7052
62	7196
62	7634
62	8134
62	8246
62	8277
62	9282
62	9465
62	10306
62	10424
62	10469
62	10566
62	10761
62	11264
62	11596
62	11892
62	12168
62	12299
62	12384
62	12511
62	13476
62	13799
62	14056
62	14477
62	14544
62	14608
62	14728
62	14955
62	15414
62	15550
62	15579
62	15709
62	15872
62	16193
62	16380
64	31
64	39
64	116
64	205
64	208
64	275
64	424
64	431
64	1499
64	1533
64	1590
64	1635
64	1696
64	2016
64	2618
64	2620
64	2638
64	2812
64	2813
64	2815
64	3337
64	3628
64	3930
64	3990
64	4141
64	4503
64	5455
64	5596
64	5599
64	6583
64	6720
64	6721
64	6838
64	6855
64	7634
64	8134
64	8246
64	8672
64	8706
64	9465
64	10469
64	10761
64	11264
64	11892
64	12106
64	12299
64	12384
64	12724
64	12960
64	14544
64	16193
65	6471
66	8162
67	16
67	216
67	289
67	526
67	1437
67	1941
67	2216
67	2467
67	2612
67	3413
67	3416
67	3783
67	3930
67	4461
67	4549
67	4652
67	5731
67	6832
67	7642
67	7876
67	7884
67	8791
67	9541
67	9935
67	12020
67	13212
67	13513
68	1091
68	1984
68	2357
68	2489
68	2848
68	3661
68	5851
68	6183
68	6367
68	6429
68	8042
68	8305
68	8418
68	11189
68	12548
69	246
69	8228
70	1663
71	528
71	3176
71	3313
71	3436
71	3470
71	3575
71	4320
71	5843
71	6467
71	6585
71	10004
71	10267
71	11284
73	92
73	2050
73	13972
73	16464
76	433
76	1142
76	1955
76	1957
76	1958
76	3309
76	3422
76	3516
76	3932
76	3941
76	4234
76	4285
76	6412
76	15704
76	16482
77	1200
77	3176
77	3450
77	8742
77	8791
77	11567
77	11699
77	13144
78	635
79	2
79	1955
79	1958
79	3930
79	6495
79	8751
79	9578
79	9712
79	10221
79	11156
79	12390
80	13
80	485
80	708
80	1529
80	1542
80	1655
80	4547
80	6877
80	7774
80	10249
80	11231
80	11264
80	12553
80	15348
80	15600
81	26
81	40
81	55
81	254
81	288
81	424
81	781
81	930
81	1573
81	1614
81	1810
81	1844
81	1873
81	2628
81	3206
81	3212
81	3278
81	3296
81	3338
81	3480
81	4090
81	4379
81	4596
81	4825
81	4871
81	5384
81	5640
81	6406
81	6432
81	6495
81	7589
81	7593
81	7637
81	8124
81	8366
81	8465
81	8838
81	9388
81	10083
81	10359
81	10637
81	10776
81	10799
81	11056
81	11629
81	12637
81	14898
81	15170
82	498
82	805
82	2023
82	2387
82	2421
82	3441
82	4595
82	4711
82	4961
82	5234
82	6138
82	6432
82	7358
82	7384
82	7917
82	8529
82	8665
82	8666
82	9685
82	9773
82	10494
82	10821
82	10850
82	11075
82	11777
82	12249
82	12688
82	12957
82	13208
82	13501
82	13884
82	13915
82	14506
82	14865
82	14869
82	15636
82	16347
82	16490
83	5615
83	5619
83	5620
83	5632
84	469
84	481
84	635
84	2050
84	8522
86	1906
86	3352
86	4161
86	4420
86	4441
86	4808
86	5002
86	5774
86	13370
86	15386
87	455
87	1019
87	1319
87	3210
87	3448
87	5360
87	5888
87	6141
87	6737
87	7002
87	7593
87	9487
87	9951
87	10494
87	12177
87	14654
87	14703
87	14855
87	14869
87	14904
87	15100
87	15248
88	93
88	4925
88	13513
88	14290
88	14908
92	73
92	484
92	635
92	753
92	1955
92	1957
92	1958
92	2138
92	3309
92	3930
92	5059
92	5557
92	6495
93	88
93	4285
93	7545
93	7889
93	10453
93	11156
93	12055
94	205
94	1282
94	1304
94	1614
94	3393
94	3506
94	5608
94	7058
94	8347
94	10016
94	10338
97	7146
97	8736
98	1673
98	2364
98	2944
98	5978
99	268
99	653
99	814
99	2726
99	3882
99	4021
99	9209
99	12681
102	486
102	3930
103	3930
103	3935
103	6168
106	2
106	2839
106	6495
106	7589
106	10739
106	11156
106	13799
107	41
107	42
109	1158
109	4292
109	10449
111	4925
111	8309
112	484
112	1957
112	1958
112	2132
112	2138
112	3309
112	3930
112	12390
112	15778
113	1
113	23
113	42
113	43
113	116
113	161
113	169
113	201
113	252
113	2815
113	3930
113	4141
113	4751
113	6421
113	6495
113	6721
113	8460
113	9841
116	1
116	15
116	42
116	62
116	64
116	113
116	123
116	161
116	169
116	205
116	254
116	1502
116	1539
116	1945
116	1955
116	2023
116	2815
116	2824
116	4798
116	5059
116	5455
116	5640
116	5924
116	6336
116	6721
116	6877
116	6970
116	7064
116	7556
116	8277
116	8996
116	9114
116	9841
116	10402
116	12500
116	12537
117	4557
118	13
118	15
118	1655
118	2285
118	2940
118	4547
118	5058
118	6495
118	7050
118	7774
118	9301
118	9983
118	10249
118	10408
118	10637
118	11264
118	12828
118	13031
118	14397
118	15262
119	2939
120	5187
121	12659
122	6088
122	9438
122	15220
122	15878
123	116
123	2724
123	6977
123	8996
123	10778
123	10911
123	12013
123	12421
124	2620
124	5914
124	6721
125	507
125	1039
125	1089
125	4449
125	7283
125	7330
125	11027
127	128
127	205
127	1601
127	1611
127	1612
127	3365
127	5169
127	6106
127	6373
127	6392
127	7689
127	8277
127	8789
127	10478
127	11002
127	14425
127	14472
127	15713
127	15962
127	16107
128	60
128	127
128	131
128	439
128	470
128	666
128	677
128	678
128	772
128	934
128	1007
128	1018
128	1210
128	1488
128	1529
128	1533
128	1578
128	1590
128	1602
128	1611
128	1612
128	1633
128	1635
128	1673
128	1868
128	1900
128	2963
128	3365
128	3382
128	3555
128	3616
128	4158
128	4387
128	5563
128	5659
128	5999
128	6373
128	8854
128	9951
128	10084
128	10275
128	10608
128	11891
128	12299
128	12537
128	12976
128	14425
128	14830
129	131
129	772
129	1119
129	1573
129	1578
129	1633
129	2962
129	3365
129	3382
129	5377
129	7365
129	9003
129	9083
129	9942
129	10275
129	13074
129	13508
129	14069
129	16107
130	677
130	678
130	3448
131	128
131	129
131	677
131	1578
131	7365
131	9942
131	9983
131	10478
131	10608
131	10999
131	11002
131	11779
131	14956
131	15321
132	545
132	5495
133	4021
133	13487
135	2450
135	3074
135	3660
135	4866
135	13114
136	137
136	149
136	2541
136	2542
136	4087
136	7172
136	7602
136	8598
136	10513
136	11897
137	136
137	1277
137	4087
137	5012
137	7172
137	8090
137	10368
137	10513
137	11897
138	2216
138	2405
138	4795
138	5231
138	9105
138	11058
139	4446
139	8364
140	676
140	3831
140	3848
140	5704
140	5972
140	13144
140	14607
141	965
142	1033
142	5267
143	144
143	1033
143	9290
143	10440
143	10626
143	12985
144	16
144	143
144	249
144	1033
144	2216
144	3294
144	4281
144	4327
144	4328
144	5394
144	5584
144	6090
144	6598
144	9221
144	9976
144	10440
144	10626
144	11204
144	12047
144	13887
144	14667
144	15285
145	146
145	385
145	766
145	873
145	912
145	1882
145	1971
145	1972
145	5565
145	5863
145	7332
146	145
146	873
146	1972
146	5134
146	5529
147	306
147	1243
148	243
148	784
148	2391
148	2828
148	3009
148	3012
148	3848
148	4281
148	6429
148	6564
148	7660
148	7941
148	8474
148	8488
148	9394
148	12045
148	13971
148	14065
148	14264
149	136
149	2541
149	4784
149	5264
149	7172
149	7482
149	7483
149	8501
149	10605
150	178
150	185
153	7608
154	409
154	503
154	1789
154	4286
154	4696
154	5772
161	1
161	39
161	42
161	43
161	60
161	113
161	116
161	169
161	252
161	1500
161	1945
161	4072
161	4141
161	6320
161	6877
161	9841
161	9887
161	9926
161	13794
161	14967
161	15941
161	16231
161	16532
161	16895
169	7
169	39
169	42
169	43
169	113
169	116
169	161
169	252
169	1500
169	1590
169	1701
169	2815
169	3930
169	4141
169	4798
169	5287
169	5596
169	5599
169	6907
169	7597
169	8269
169	8460
169	8515
169	9078
169	9138
169	15362
170	927
170	928
170	1847
170	1896
170	2128
170	4614
170	4725
170	5031
170	6359
170	6386
170	6954
170	7510
170	7934
170	10364
170	10721
170	11815
170	13399
170	13591
170	13739
170	13926
170	14037
170	14256
170	14780
170	15674
170	15813
170	15965
170	16561
171	2670
172	185
172	273
172	762
172	2332
173	175
173	510
173	2103
173	2670
173	3726
174	177
175	173
175	510
175	912
175	3891
175	7332
176	504
176	1888
177	174
177	183
177	184
177	306
177	5975
177	5976
177	6473
177	9360
177	9874
178	150
178	183
178	912
178	2107
178	12977
178	13197
179	1786
180	7769
181	5975
182	183
183	177
183	178
183	182
183	4611
184	177
184	12977
185	150
185	172
185	224
185	273
186	6738
187	49
187	2823
187	2824
187	5640
187	7290
187	7292
187	8998
187	9269
187	15166
187	16196
188	1359
188	3268
189	16
189	243
189	244
189	2788
189	2793
189	3012
189	3023
189	3178
189	3848
189	4281
189	5211
189	6321
189	8212
189	8232
189	8297
189	8871
189	9020
189	9496
189	10296
189	10599
189	11164
189	12202
189	12281
189	12311
189	12572
189	14664
189	15122
189	15372
189	15673
189	15689
189	15732
190	2263
190	2405
190	5429
192	447
192	5240
192	12846
192	13258
196	806
196	1345
196	2216
196	2239
196	3227
196	7660
196	7736
196	8590
198	265
199	328
199	2216
199	4327
199	6090
199	12047
199	12276
199	12297
199	13849
199	15094
200	1631
200	3461
200	3883
200	8761
200	9852
200	11089
200	12349
200	13174
200	15539
200	15899
201	113
201	5596
201	13301
201	16068
202	4753
202	4830
202	5179
202	5566
202	10321
204	26
204	43
204	60
204	424
204	1022
204	1119
204	1533
204	1539
204	1633
204	1635
204	1660
204	1810
204	1868
204	2047
204	2374
204	2724
204	3372
204	3448
204	4192
204	4757
204	5360
204	5611
204	5613
204	5696
204	6160
204	6358
204	6392
204	6471
204	6778
204	6907
204	7128
204	7275
204	7321
204	7365
204	7917
204	8083
204	8124
204	8302
204	8366
204	8776
204	9241
204	9269
204	9926
204	10275
204	10850
204	10855
204	10873
204	11000
204	11094
204	11630
204	12025
204	12299
204	12459
204	13143
204	13409
204	14986
204	15899
204	16171
205	13
205	26
205	50
205	53
205	60
205	64
205	94
205	116
205	127
205	208
205	213
205	227
205	254
205	424
205	431
205	540
205	695
205	772
205	804
205	930
205	1266
205	1282
205	1499
205	1529
205	1554
205	1573
205	1577
205	1601
205	1614
205	1631
205	1654
205	2023
205	2628
205	3212
205	3338
205	3363
205	3365
205	3440
205	3647
205	3779
205	4196
205	4515
205	4595
205	4798
205	4886
205	5058
205	5299
205	5383
205	5611
205	5706
205	5724
205	5787
205	5935
205	6027
205	6106
205	6123
205	6304
205	6392
205	6589
205	6714
205	6715
205	6907
205	7047
205	7052
205	7058
205	7188
205	7365
205	7589
205	7597
205	7637
205	7753
205	7755
205	8124
205	8231
205	8277
205	8299
205	8387
205	8706
205	8789
205	8824
205	8852
205	8998
205	9003
205	9114
205	9301
205	9555
205	9851
205	9983
205	9998
205	9999
205	10084
205	10249
205	10275
205	10608
205	10821
205	10854
205	10894
205	10977
205	11056
205	11133
205	11264
205	11274
205	11629
205	12220
205	12818
205	12976
205	13157
205	13431
205	13758
205	13891
205	13949
205	14099
205	14288
205	14425
205	14595
205	15034
205	15080
205	15321
205	15378
205	15987
207	8722
208	15
208	50
208	64
208	205
208	252
208	269
208	1200
208	1654
208	2813
208	4915
208	5383
208	7634
208	7755
208	8060
208	8299
208	8387
208	9301
208	9411
208	9689
208	10281
208	10359
208	12299
208	12458
208	13063
208	13157
208	13476
208	14098
208	14099
208	14703
209	54
209	1870
210	5459
210	8063
210	9890
210	10403
210	11151
210	12195
210	12486
210	12501
210	16241
211	1136
211	1456
211	1460
211	1875
211	2094
211	2102
211	2107
211	2434
211	2843
211	3180
211	3866
211	4002
211	4004
211	4008
211	4010
211	4011
211	4012
211	4428
211	4550
211	5158
211	6401
211	7682
211	7871
211	8067
211	8071
211	8351
211	9493
211	11129
211	11131
211	11495
211	12045
212	370
212	799
212	891
212	952
212	956
212	970
212	1360
212	2449
212	2535
212	2536
212	2589
212	2878
212	2902
212	2916
212	6046
212	7001
212	7928
212	8024
212	8482
212	8533
212	12568
213	205
213	227
213	431
213	10469
216	16
216	67
216	289
216	1346
216	2467
216	3137
216	3138
216	3185
216	3522
216	4445
216	4698
216	4741
216	6555
216	6781
216	6854
216	8791
216	9541
216	9935
216	13513
216	15600
216	15936
217	225
217	416
217	1033
217	2184
217	2629
217	3427
217	4327
217	5762
217	7310
217	7773
217	8675
217	8939
217	9020
217	9290
217	10599
217	10745
217	11164
217	11189
217	12885
217	13243
217	13427
217	13590
217	15190
217	16614
217	16703
220	264
220	685
220	1000
220	1012
220	1164
220	1210
220	1215
220	1437
220	2166
220	2216
220	2323
220	2433
220	3218
220	3489
220	3490
220	3492
220	4330
220	4345
220	5165
220	5711
220	5793
220	5899
220	7094
220	7095
220	7138
220	7552
220	7923
220	8415
220	9208
220	9726
220	11704
224	185
225	217
225	289
225	477
225	1033
225	1200
225	1226
225	1346
225	1353
225	1942
225	2184
225	2206
225	3416
225	3417
225	3419
225	3930
225	4795
225	4855
225	6622
226	16
226	2622
226	3421
227	205
227	213
227	431
227	753
227	8998
227	10469
227	14425
228	570
228	5826
228	7217
229	1079
229	2364
229	2516
229	2781
229	3884
229	3900
229	4412
229	5302
229	5376
229	8000
229	8789
229	9424
229	9635
229	11370
229	11576
229	12584
229	12901
229	12917
229	13052
229	13169
229	14019
229	14499
229	14524
229	14602
229	15500
229	16145
229	16709
229	16714
230	304
230	306
230	311
230	317
230	318
230	1776
230	1786
230	2001
230	2287
230	3563
230	9474
232	385
232	873
232	912
232	1882
232	5529
232	5970
232	6858
233	274
233	304
233	319
233	510
233	744
233	912
233	1776
233	1882
233	1971
233	2105
233	3563
233	5566
233	5975
233	6238
233	10242
233	10595
233	10596
234	744
234	897
234	4458
234	5307
234	5390
234	5529
234	6485
234	6953
234	10461
235	403
236	1099
236	2115
236	3603
236	5074
236	7162
236	7164
236	9293
236	9372
236	10081
237	3746
237	11114
237	13093
238	4844
238	6321
239	1916
239	2038
239	3176
239	4320
239	5602
239	7096
239	7437
239	8236
239	9992
239	10092
239	10267
239	11211
239	11584
239	13024
239	13098
239	13511
239	14226
239	14267
239	15405
239	16540
240	45
240	451
240	1746
240	2445
240	2450
240	2756
240	3598
240	3660
240	3671
240	3952
240	3986
240	4702
240	4728
240	5001
240	5216
240	5217
240	6016
240	6816
240	6825
240	7013
240	8006
240	9116
240	9288
240	9534
240	10044
240	10712
240	11319
240	15470
241	6428
241	8144
241	9825
241	10073
243	148
243	189
243	525
243	923
243	1419
243	1784
243	2064
243	2234
243	2379
243	2462
243	2489
243	2548
243	2633
243	2726
243	2759
243	2788
243	2789
243	2794
243	2848
243	2900
243	3012
243	3023
243	3025
243	3174
243	3175
243	3177
243	3178
243	3414
243	3435
243	3524
243	3656
243	3782
243	3848
243	4281
243	4282
243	4320
243	4331
243	4399
243	4678
243	4681
243	4698
243	4773
243	4774
243	4841
243	5231
243	5412
243	5603
243	5843
243	5844
243	5848
243	5850
243	5851
243	5852
243	6254
243	6429
243	6564
243	7391
243	7708
243	7941
243	8020
243	8313
243	9221
243	10092
243	10267
243	10296
243	10452
243	10667
243	10937
243	10941
243	11052
243	11203
243	11768
243	12111
243	12205
243	13573
243	13875
243	14235
243	14891
243	15020
243	15377
243	15470
243	15739
244	189
244	289
244	2216
244	2380
244	2612
244	2635
244	2774
244	2872
244	2907
244	2941
244	2967
244	3008
244	3223
244	3294
244	3765
244	3892
244	3914
244	4841
244	5245
244	5249
244	6207
244	6915
244	7090
244	7552
244	7574
244	8344
244	10433
244	10941
244	11052
244	12202
244	12885
244	15673
245	1988
245	7629
245	8467
245	8676
245	16405
246	16
246	69
246	473
246	878
246	1751
246	2216
246	2359
246	2360
246	2406
246	3426
246	5227
246	5676
246	6089
246	6472
246	6537
246	7104
246	7540
246	7558
246	7657
246	8750
247	28
247	878
247	983
247	985
247	1113
247	1169
247	2216
247	3646
247	5086
247	6268
247	6352
247	6505
247	7426
247	8349
247	8572
247	11258
247	12264
247	12672
247	13513
248	1169
248	7121
248	7464
249	144
249	264
249	992
249	1180
249	2835
249	2910
249	3221
249	3268
249	3435
249	3516
249	3518
249	3519
249	4458
249	6403
249	7300
249	8313
249	8920
249	10140
249	10165
249	10912
249	10918
249	11219
250	1557
250	1673
250	3097
250	3189
250	4961
250	6149
250	9683
250	12606
250	12810
250	13038
250	13856
250	14572
250	14969
250	15459
250	16177
252	1
252	26
252	42
252	113
252	161
252	169
252	208
252	477
252	1304
252	1599
252	1659
252	1945
252	1955
252	2815
252	2940
252	3358
252	5596
252	5674
252	8277
252	9841
252	10402
252	11094
252	11779
252	12257
252	14211
252	14681
252	14690
252	15009
252	15378
252	15791
253	10878
253	14420
254	5
254	15
254	26
254	62
254	81
254	116
254	205
254	753
254	1500
254	2823
254	3980
254	4457
254	4711
254	6106
254	6610
254	7579
254	7589
254	7597
254	8446
254	8666
254	8774
254	8998
254	9154
254	9669
254	9788
254	9983
254	10281
254	10391
254	10408
254	10576
254	10996
254	11264
254	12220
254	12443
254	13157
254	13612
254	14397
254	14547
254	15170
254	15262
256	6056
256	8359
256	9629
256	10677
256	11702
256	15029
257	3821
257	8748
257	9928
258	2576
259	3821
259	4622
261	1421
261	2672
262	1926
262	2545
262	3010
262	3896
262	7210
262	10233
264	220
264	249
264	678
264	1169
264	1900
264	3520
265	198
265	8828
265	12931
267	281
267	283
267	284
267	655
267	2798
267	6919
267	6971
267	7096
267	9858
268	99
268	1233
269	50
269	208
269	4071
269	6123
269	6985
269	7047
269	7755
269	8299
269	9689
269	10358
269	13157
269	13476
269	14585
273	172
273	185
274	233
274	304
274	505
274	5566
274	8100
275	62
275	64
275	1590
275	2620
275	2814
275	5455
275	6720
275	6721
275	12376
277	278
277	569
277	1354
277	3674
277	3685
277	3955
277	4535
277	5363
278	277
278	3674
278	9987
278	10321
279	7250
280	281
280	285
280	655
280	3688
280	4585
281	267
281	280
281	283
281	285
281	399
281	567
281	569
281	654
281	655
281	784
281	814
281	909
281	1356
281	1363
281	1364
281	1707
281	2216
281	2334
281	2338
281	2339
281	2341
281	2343
281	2402
281	2795
281	2798
281	2800
281	2921
281	3067
281	3079
281	3080
281	3502
281	3638
281	3656
281	3685
281	3688
281	3949
281	3955
281	4459
281	4460
281	4464
281	4493
281	4575
281	4577
281	4578
281	4704
281	4802
281	4844
281	5780
281	6919
281	6938
281	6971
281	7011
281	7096
281	7163
281	7302
281	7337
281	8585
281	8698
281	8741
281	9117
281	9159
281	9367
281	9790
281	9858
281	10276
